thermal_demand;electricity_price;co2_price;gas_price
4815.91;87.81;87.4;95.486
4930.46;95.1;87.4;95.486
4689.65;96.51;87.4;95.486
4647.67;81.88;87.4;95.486
4479.48;74.9;87.4;95.486
4668.78;73.03;87.4;95.486
4635.67;54.86;87.4;95.486
4548.92;34.51;87.4;95.486
4159.04;34.2;87.4;95.486
4179.91;44.09;87.4;95.486
4269.27;72.81;87.4;95.486
4334.65;111.73;87.4;95.486
5143.81;165.01;87.4;95.486
5467.57;198.65;87.4;95.486
5492.12;224.95;87.4;95.486
4888.64;216.66;87.4;95.486
4819.59;205.73;87.4;95.486
4722.23;186.99;87.4;95.486
4663.47;184.96;87.4;95.486
4680.99;183.78;87.4;96.422
4778.31;185.63;87.4;96.422
4807.29;186.1;87.4;96.422
4765.09;188.12;87.4;96.422
4794.32;200.06;87.4;96.422
4959.65;237.23;87.4;96.422
5071.16;261.87;87.4;96.422
4876.75;272.47;87.4;96.422
4794.12;249.06;87.4;96.422
4674.98;232.59;87.4;96.422
4907.74;227.97;87.4;96.422
4876.72;211;87.4;96.422
4705.32;200;87.4;96.422
4434.97;194.9;87.4;96.422
4517.86;191.99;87.4;96.422
4675.88;189.5;87.4;96.422
4826.21;209.25;87.4;96.422
5417.29;252.71;87.4;96.422
5740.15;273.88;87.4;96.422
5884.38;275.71;87.4;96.422
5325.80;264.93;87.4;96.422
5171.44;254;87.4;96.422
5039.11;235.44;87.4;96.422
4962.18;212.54;87.4;96.422
4819.31;205.01;87.4;96.892
4697.22;204.59;87.4;96.892
4659.14;201.07;87.4;96.892
4765.14;204.16;87.4;96.892
4979.24;232.95;87.4;96.892
5297.18;266.52;87.4;96.892
5512.89;290;87.4;96.892
5204.29;290;87.4;96.892
5053.48;260.48;87.4;96.892
4960.03;235.88;87.4;96.892
5292.02;224.28;87.4;96.892
5215.57;219.41;87.4;96.892
4899.63;210.49;87.4;96.892
4665.33;214.19;87.4;96.892
4572.20;215.42;87.4;96.892
4528.34;211.03;87.4;96.892
4715.49;239.93;87.4;96.892
5326.93;260.63;87.4;96.892
5555.27;281;87.4;96.892
5619.75;286.76;87.4;96.892
5166.46;270.01;87.4;96.892
5067.48;255;87.4;96.892
4934.69;231.91;87.4;96.892
5000.28;206.72;87.4;96.892
5065.05;198.01;87.4;94.689
5010.26;196.36;87.4;94.689
5035.21;194.53;87.4;94.689
5099.99;197.51;87.4;94.689
5108.06;209.94;87.4;94.689
5070.06;244.2;87.4;94.689
5064.76;271.01;87.4;94.689
4578.95;265.98;87.4;94.689
4097.56;252.74;87.4;94.689
3688.20;225.22;87.4;94.689
3819.99;214.12;87.4;94.689
3757.35;207.66;87.4;94.689
3640.56;200.62;87.4;94.689
3397.44;193.22;87.4;94.689
3464.08;190.96;87.4;94.689
3674.61;191.35;87.4;94.689
3907.42;206.49;87.4;94.689
4586.48;239.31;87.4;94.689
4833.82;267.9;87.4;94.689
4999.07;266.33;87.4;94.689
4747.33;254.94;87.4;94.689
4787.53;235.33;87.4;94.689
4841.02;202.57;87.4;94.689
4952.71;214.63;87.4;94.689
4988.59;201.94;87.4;108.398
4892.87;198;87.4;108.398
4880.29;201.37;87.4;108.398
5007.60;201.5;87.4;108.398
4878.26;218.35;87.4;108.398
4750.41;255;87.4;108.398
4778.27;283.37;87.4;108.398
4566.33;279.29;87.4;108.398
4436.48;251.26;87.4;108.398
3974.52;224.93;87.4;108.398
4012.02;213.56;87.4;108.398
3941.12;208;87.4;108.398
3734.63;200.09;87.4;108.398
3411.15;197.05;87.4;108.398
3402.84;196.3;87.4;108.398
3584.21;197.13;87.4;108.398
3886.69;217.63;87.4;108.398
4708.31;255;87.4;108.398
4929.15;279.09;87.4;108.398
4876.09;284.91;87.4;108.398
4359.49;268.91;87.4;108.398
4443.74;253.56;87.4;108.398
4619.24;222.78;87.4;108.398
4722.65;206.05;87.4;108.398
4772.98;203.15;87.4;101.985
4734.71;202.52;87.4;101.985
4692.57;203.23;87.4;101.985
4654.82;205.09;87.4;101.985
4581.01;213.86;87.4;101.985
4224.77;255.77;87.4;101.985
4337.97;280.06;87.4;101.985
4338.77;291.22;87.4;101.985
4288.31;256.34;87.4;101.985
3981.10;230.33;87.4;101.985
4119.08;217.4;84;101.985
3900.77;208.37;82.86;101.985
3718.58;197.25;82.86;101.985
3445.22;195.24;82.86;101.985
3558.10;195.04;82.86;101.985
3670.84;206;82.86;101.985
3836.40;216.3;82.86;101.985
4444.87;246.98;82.86;101.985
4772.55;262.08;82.86;101.985
5012.53;265.87;82.86;101.985
4799.83;254.97;82.86;101.985
4967.41;241.56;82.86;101.985
4961.63;217.91;82.86;101.985
5189.85;204.78;82.86;101.985
5284.33;189.1;82.86;100.434
5235.13;189.91;82.86;100.434
5167.65;187.47;82.86;100.434
4927.39;189.96;82.86;100.434
4525.43;194.81;82.86;100.434
4255.71;201;82.86;100.434
4322.14;206.59;82.86;100.434
4140.12;210.01;82.86;100.434
3895.66;205.85;82.86;100.434
3589.07;195.95;82.86;100.434
3775.22;186.58;82.86;100.434
3716.80;180.04;82.86;100.434
3663.67;172.94;82.86;100.434
3292.23;166.35;82.86;100.434
3300.17;159.69;82.86;100.434
3474.57;166.65;82.86;100.434
3598.60;192.02;82.86;100.434
4301.66;226.09;82.86;100.434
4456.75;246.97;82.86;100.434
4826.24;252.64;82.86;100.434
4582.88;247.11;82.86;100.434
4572.29;239.09;82.86;100.434
4518.60;219;82.86;100.434
4543.66;206;82.86;100.434
4557.60;199.7;82.86;100.434
4567.83;197.56;82.86;100.434
4553.18;192.2;82.86;100.434
4492.28;197.43;82.86;100.434
4240.63;201.32;82.86;100.434
4001.69;195;82.86;100.434
4069.38;194.95;82.86;100.434
3854.15;186.94;82.86;100.434
3707.04;182.04;82.86;100.434
3617.91;177.31;82.86;100.434
3841.71;176.5;82.86;100.434
3813.99;174.92;82.86;100.434
3695.90;150.74;82.86;100.434
3283.89;140.4;82.86;100.434
3359.46;138.9;82.86;100.434
3496.65;155.9;82.86;100.434
3719.83;187.04;82.86;100.434
4374.15;215.85;82.86;100.434
4813.63;249.43;82.86;100.434
5122.76;254.94;82.86;100.434
4578.63;243.03;82.86;100.434
4485.67;239.72;82.86;100.434
4300.19;215.97;82.86;100.434
4180.43;206.46;82.86;100.434
4170.58;199.87;82.86;100.434
4116.31;194.69;82.86;100.434
4155.16;193.76;82.86;100.434
4158.31;196.34;82.86;100.434
4174.85;209.96;82.86;100.434
4284.53;248.88;82.86;100.434
4146.32;270;82.86;100.434
3815.36;264.57;82.86;100.434
3556.99;238.98;82.86;100.434
3294.17;194.27;82.86;100.434
3420.47;189.97;82.86;100.434
3429.84;190.68;82.86;100.434
3338.90;190.45;82.86;100.434
3093.61;187.65;82.86;100.434
3107.85;185.05;82.86;100.434
3287.92;188.2;82.86;100.434
3516.23;218.72;82.86;100.434
4359.08;244.11;82.86;100.434
4601.94;263.97;82.86;100.434
4787.13;265.41;82.86;100.434
4383.89;253.52;82.86;100.434
4407.79;241.11;82.86;100.434
4423.55;219.92;82.86;100.434
4357.34;184.5;82.86;100.434
4367.33;182.09;82.86;100.813
4490.74;184.08;82.86;100.813
4540.13;185.12;82.86;100.813
4690.23;187.04;82.86;100.813
4560.31;191.19;82.86;100.813
4419.59;236.26;82.86;100.813
4168.57;255.96;82.86;100.813
3636.97;255.96;82.86;100.813
3340.25;232.7;82.86;100.813
3095.85;206.07;82.86;100.813
3330.96;200.24;82.86;100.813
3359.80;195.79;82.86;100.813
3280.52;197.29;82.86;100.813
3015.19;194.89;82.86;100.813
3124.27;195.54;82.86;100.813
3297.38;197.99;82.86;100.813
3667.22;218.99;82.86;100.813
4400.96;249.96;82.86;100.813
4458.79;269.94;82.86;100.813
4441.56;270.23;82.86;100.813
3998.40;261.77;82.86;100.813
4066.29;253.21;82.86;100.813
3970.57;228.94;82.86;100.813
3912.31;206;82.86;100.813
3954.25;200;82.86;98.744
3980.37;200.34;82.86;98.744
4028.83;201.12;82.86;98.744
4109.25;201.14;82.86;98.744
4132.79;224.32;82.86;98.744
4229.63;256.58;82.86;98.744
4275.96;296.9;82.86;98.744
3794.19;280.1;82.86;98.744
3561.88;255.09;82.86;98.744
3174.38;226.01;82.86;98.744
3279.88;209.41;82.86;98.744
3281.30;204.64;82.86;98.744
3320.93;202.15;82.86;98.744
3119.64;199.51;82.86;98.744
3293.44;200.6;82.86;98.744
3590.91;206.24;82.86;98.744
3838.11;231.16;82.86;98.744
4440.95;249.98;82.86;98.744
4702.24;275.44;82.86;98.744
4744.30;281.49;82.86;98.744
4363.40;263.37;82.86;98.744
4209.04;246.9;82.86;98.744
4156.15;232.47;82.86;98.744
4045.20;225.2;82.86;98.744
3990.61;208.44;82.86;103.21
4032.83;208.12;82.86;103.21
4156.06;205.09;82.86;103.21
4185.18;204.9;82.86;103.21
4326.99;220.77;82.86;103.21
4510.36;254.96;82.86;103.21
4982.23;275.06;82.86;103.21
5288.83;268.02;82.86;103.21
5280.53;252.96;82.86;103.21
5084.95;235.03;82.86;103.21
5284.10;232.09;82.86;103.21
5134.96;224.5;82.86;103.21
4923.98;215.04;82.86;103.21
4589.90;210.9;82.86;103.21
4507.38;210;82.86;103.21
4421.74;210.35;82.86;103.21
4456.08;229;82.86;103.21
5002.76;247.28;82.86;103.21
5137.71;263;82.86;103.21
5102.47;276.61;82.86;103.21
4608.34;259.96;82.86;103.21
4513.00;251.84;82.86;103.21
4394.13;238.52;82.86;103.21
4350.98;220.69;82.86;103.21
4322.79;213.74;82.86;101.49
4262.25;207.56;82.86;101.49
4240.44;204.02;82.86;101.49
4241.15;206.57;82.86;101.49
4369.90;219.07;82.86;101.49
4500.14;255.91;82.86;101.49
4793.98;274.92;82.86;101.49
4894.27;262.97;82.86;101.49
4882.91;236.8;82.86;101.49
4625.85;220;82.86;101.49
4842.38;208.13;88.79;101.49
4846.09;207.4;90.77;101.49
4810.24;191.81;90.77;101.49
4502.59;190.01;90.77;101.49
4441.23;187.01;90.77;101.49
4546.68;192.7;90.77;101.49
4752.47;211.59;90.77;101.49
5242.09;239.09;90.77;101.49
5301.30;256.79;90.77;101.49
5156.84;262.69;90.77;101.49
4723.15;255.91;90.77;101.49
4616.82;247.78;90.77;101.49
4561.87;235.46;90.77;101.49
4455.15;225.12;90.77;101.49
4393.96;216.94;90.77;93.875
4408.40;207.36;90.77;93.875
4539.57;200.01;90.77;93.875
4585.24;199.5;90.77;93.875
4665.65;200.1;90.77;93.875
4893.06;201.78;90.77;93.875
5122.87;216.28;90.77;93.875
4942.79;217.04;90.77;93.875
4698.11;208.57;90.77;93.875
4567.61;194.17;90.77;93.875
4877.26;190.67;90.77;93.875
4797.79;186.55;90.77;93.875
4624.40;174.37;90.77;93.875
4051.76;166.7;90.77;93.875
3856.18;159.17;90.77;93.875
3744.94;168.22;90.77;93.875
3894.59;185.3;90.77;93.875
4639.49;201.62;90.77;93.875
4836.61;222.74;90.77;93.875
4808.63;231.57;90.77;93.875
4343.67;229;90.77;93.875
4283.12;223.12;90.77;93.875
4156.00;208.38;90.77;93.875
4196.74;208.1;90.77;93.875
4327.19;193.3;90.77;93.875
4405.59;191.92;90.77;93.875
4341.30;186.01;90.77;93.875
4123.43;182.98;90.77;93.875
3938.99;186.06;90.77;93.875
4004.56;184.97;90.77;93.875
4078.54;185.93;90.77;93.875
3677.10;183.62;90.77;93.875
3394.45;163.45;90.77;93.875
3012.06;140.33;90.77;93.875
3149.32;123.17;90.77;93.875
3051.79;114.65;90.77;93.875
3049.54;86.18;90.77;93.875
2869.31;78.5;90.77;93.875
2798.40;93.26;90.77;93.875
2744.29;113.6;90.77;93.875
2930.76;155.8;90.77;93.875
3796.90;196.04;90.77;93.875
4070.43;234.6;90.77;93.875
4139.23;238.99;90.77;93.875
3869.84;238.35;90.77;93.875
3995.28;225.91;90.77;93.875
4073.31;217.9;90.77;93.875
3944.93;209.08;90.77;93.875
3960.93;199.21;90.77;94.918
3981.11;196.07;90.77;94.918
3991.35;191.11;90.77;94.918
3860.55;193.68;90.77;94.918
3699.06;210.72;90.77;94.918
3703.65;240;90.77;94.918
3681.72;256.23;90.77;94.918
3522.24;250.04;90.77;94.918
3347.14;219.21;90.77;94.918
3035.41;199.95;90.77;94.918
3373.09;194.39;90.77;94.918
3566.90;185.51;90.77;94.918
3636.07;183.46;90.77;94.918
3515.71;179.55;90.77;94.918
3550.68;183.94;90.77;94.918
3685.97;190.63;90.77;94.918
3921.48;220.93;90.77;94.918
4532.48;247.97;90.77;94.918
4598.62;280;90.77;94.918
4436.28;280;90.77;94.918
3860.00;250.44;90.77;94.918
3780.18;237.08;90.77;94.918
3691.44;204.25;90.77;94.918
3571.87;216.41;90.77;94.918
3474.69;205.61;90.77;88
3376.94;184.72;90.77;88
3336.41;169.98;90.77;88
3203.72;167.73;90.77;88
3098.47;187.06;90.77;88
3049.87;224.08;90.77;88
3306.37;237.95;90.77;88
3408.40;232.72;90.77;88
3293.76;210.25;90.77;88
3041.37;185;90.77;88
3185.59;165.46;90.77;88
3070.15;106.9;90.77;88
2767.71;88.44;90.77;88
2258.28;78.65;90.77;88
2153.12;88.49;90.77;88
2202.92;113.58;90.77;88
2264.64;184.43;90.77;88
2882.78;209.78;90.77;88
2941.02;234.92;90.77;88
2990.12;239.95;90.77;88
2543.75;236.96;90.77;88
2539.74;229.09;90.77;88
2583.09;201.49;90.77;88
2642.96;207.15;90.77;88
2675.97;192.8;90.77;84.058
2767.25;185.5;90.77;84.058
2807.99;179;90.77;84.058
2778.89;179.46;90.77;84.058
2721.08;185.72;90.77;84.058
2657.38;216.37;90.77;84.058
2695.67;233.22;90.77;84.058
2525.18;224;90.77;84.058
2384.27;200;90.77;84.058
2078.39;148.46;90.77;84.058
2303.12;95.19;90.77;84.058
2328.50;70.1;90.77;84.058
2278.85;25.23;90.77;84.058
1943.58;3.74;90.77;84.058
1930.06;31.26;90.77;84.058
2030.52;79.05;90.77;84.058
2118.79;117.6;90.77;84.058
2766.70;184.18;90.77;84.058
2856.94;219.3;90.77;84.058
2823.41;221.93;90.77;84.058
2333.89;220;90.77;84.058
2304.16;206.01;90.77;84.058
2306.11;192.93;90.77;84.058
2397.15;149.9;90.77;84.058
2449.48;145.01;90.77;84.575
2454.61;140.01;90.77;84.575
2534.57;145.66;90.77;84.575
2535.08;148.91;90.77;84.575
2420.69;172.42;90.77;84.575
2305.29;211.94;90.77;84.575
2371.13;230.56;90.77;84.575
2454.66;223.46;90.77;84.575
2477.58;189.21;90.77;84.575
2230.41;144.04;90.77;84.575
2492.08;122.63;90.77;84.575
2476.07;98.46;90.77;84.575
2399.51;82.38;90.77;84.575
2100.80;82.3;90.77;84.575
2116.60;98.74;90.77;84.575
2198.01;137.32;90.77;84.575
2192.81;183.91;90.77;84.575
2624.94;213.69;90.77;84.575
2637.24;233.5;90.77;84.575
2531.93;241.77;90.77;84.575
2043.10;233.17;90.77;84.575
2032.69;224.32;90.77;84.575
2083.66;205.56;90.77;84.575
2088.76;210;90.77;84.575
2058.39;202.71;90.77;96.188
2044.28;189;90.77;96.188
2074.76;174.74;90.77;96.188
2067.99;176.26;90.77;96.188
2076.01;203.2;90.77;96.188
2100.03;226.93;90.77;96.188
2273.76;242.74;90.77;96.188
2275.23;242.29;90.77;96.188
2329.95;225.1;90.77;96.188
2145.16;180.04;90.77;96.188
2399.96;122.95;89.26;96.188
2345.84;89.81;88.75;96.188
2284.44;60.5;88.75;96.188
1925.44;25.66;88.75;96.188
1916.75;29.8;88.75;96.188
1942.92;49.1;88.75;96.188
2059.16;113.7;88.75;96.188
2631.23;188.59;88.75;96.188
2757.60;220.77;88.75;96.188
2658.10;231.09;88.75;96.188
2135.29;229;88.75;96.188
2074.84;220.36;88.75;96.188
2019.62;196.57;88.75;96.188
2005.88;181;88.75;96.188
2035.58;158.66;88.75;91.051
2099.82;150.01;88.75;91.051
2155.38;133.9;88.75;91.051
2182.03;155.18;88.75;91.051
2249.54;168.99;88.75;91.051
2477.95;184.07;88.75;91.051
2661.74;194.3;88.75;91.051
2433.37;184.94;88.75;91.051
2298.97;160;88.75;91.051
2094.11;124.05;88.75;91.051
2417.26;89.46;88.75;91.051
2434.24;76.46;88.75;91.051
2301.24;20.11;88.75;91.051
1960.57;6.28;88.75;91.051
1978.50;55.98;88.75;91.051
2048.60;89.4;88.75;91.051
2131.42;162.02;88.75;91.051
2769.27;206.38;88.75;91.051
2995.83;225;88.75;91.051
3035.24;240.04;88.75;91.051
2580.45;241.87;88.75;91.051
2543.26;239;88.75;91.051
2441.73;224.15;88.75;91.051
2380.48;214.91;88.75;91.051
2417.17;196.35;88.75;91.051
2454.49;185.43;88.75;91.051
2462.95;174.15;88.75;91.051
2468.74;170.17;88.75;91.051
2593.50;170.25;88.75;91.051
2753.05;162.92;88.75;91.051
2857.18;158.57;88.75;91.051
2692.37;154.98;88.75;91.051
2592.41;110.6;88.75;91.051
2240.02;95.98;88.75;91.051
2493.20;90;88.75;91.051
2534.22;75;88.75;91.051
2494.66;45.35;88.75;91.051
2080.09;20.15;88.75;91.051
2055.14;39.58;88.75;91.051
2142.33;76.21;88.75;91.051
2210.21;133.33;88.75;91.051
2975.30;199.74;88.75;91.051
3237.44;226.11;88.75;91.051
3241.40;230.57;88.75;91.051
2718.06;226.18;88.75;91.051
2696.12;219.57;88.75;91.051
2601.62;200.5;88.75;91.051
2626.65;180.18;88.75;91.051
2633.83;169.06;88.75;91.894
2650.67;169.13;88.75;91.894
2655.74;169.89;88.75;91.894
2606.67;169.53;88.75;91.894
2641.16;182.04;88.75;91.894
2709.79;229.95;88.75;91.894
2871.85;248.08;88.75;91.894
2722.11;251.09;88.75;91.894
2609.48;231.08;88.75;91.894
2275.06;210.62;88.75;91.894
2506.75;199.68;88.75;91.894
2506.03;185.34;88.75;91.894
2370.74;182.33;88.75;91.894
2077.49;185.39;88.75;91.894
2084.40;186.26;88.75;91.894
2117.33;203.27;88.75;91.894
2247.85;219.17;88.75;91.894
2900.67;245.74;88.75;91.894
3162.46;276.31;88.75;91.894
3152.49;275.36;88.75;91.894
2710.00;259.9;88.75;91.894
2678.74;240.2;88.75;91.894
2621.46;208.38;88.75;91.894
2619.28;203.39;88.75;91.894
2572.23;195.94;88.75;92.624
2628.87;189.1;88.75;92.624
2678.22;185.05;88.75;92.624
2686.94;189.2;88.75;92.624
2719.35;202.24;88.75;92.624
2896.49;236.7;88.75;92.624
3083.15;264.89;88.75;92.624
2786.36;274.17;88.75;92.624
2586.32;244.91;88.75;92.624
2266.55;231.99;88.75;92.624
2576.17;216.29;88.75;92.624
2583.55;208.09;88.75;92.624
2590.93;197.46;88.75;92.624
2157.33;189.24;88.75;92.624
2080.69;187.97;88.75;92.624
2011.63;204.12;88.75;92.624
2284.82;237.13;88.75;92.624
3049.22;251.82;88.75;92.624
3138.23;290;88.75;92.624
3154.64;298.21;88.75;92.624
2684.31;265.88;88.75;92.624
2793.67;245.46;88.75;92.624
2720.05;208.73;88.75;92.624
2693.59;206.47;88.75;92.624
2741.76;187.89;88.75;92.99
2724.29;176.23;88.75;92.99
2666.87;170.98;88.75;92.99
2689.77;173.48;88.75;92.99
2743.36;179.61;88.75;92.99
2847.80;219.95;88.75;92.99
2915.86;247.6;88.75;92.99
2618.04;241.29;88.75;92.99
2508.03;211.07;88.75;92.99
2224.45;179.17;88.75;92.99
2370.58;174.9;88.75;92.99
2376.94;179.94;88.75;92.99
2325.53;177.03;88.75;92.99
1927.64;176.71;88.75;92.99
1937.21;178.9;88.75;92.99
2000.53;194.94;88.75;92.99
2122.87;216.84;88.75;92.99
2700.13;241.2;88.75;92.99
2823.56;286.99;88.75;92.99
2789.96;280;88.75;92.99
2372.69;245.88;88.75;92.99
2452.75;225.73;88.75;92.99
2459.51;194.47;88.75;92.99
2452.99;196.96;88.75;92.99
2510.34;185.01;88.75;93.894
2520.61;179.94;88.75;93.894
2586.07;176.27;88.75;93.894
2673.84;177.98;88.75;93.894
2676.84;185.06;88.75;93.894
2537.44;222.33;88.75;93.894
2585.42;250.04;88.75;93.894
2518.14;249.31;88.75;93.894
2435.24;229.93;88.75;93.894
2234.14;198.22;88.75;93.894
2503.42;183.99;88.75;93.894
2552.33;182.96;88.75;93.894
2383.32;180.8;88.75;93.894
2028.96;176.2;88.75;93.894
1993.56;185.09;88.75;93.894
2047.44;198.96;88.75;93.894
2083.59;224.02;88.75;93.894
2673.83;232.99;88.75;93.894
2753.42;269.27;88.75;93.894
2690.74;273.4;88.75;93.894
2219.85;253;88.75;93.894
2242.43;234.38;88.75;93.894
2225.60;213.31;88.75;93.894
2326.72;211.1;88.75;93.894
2400.94;195.98;88.75;90.38
2413.28;189.56;88.75;90.38
2434.18;188;88.75;90.38
2569.40;189.56;88.75;90.38
2675.24;208.62;88.75;90.38
2698.13;237.24;88.75;90.38
2768.97;263.32;88.75;90.38
2483.20;250;88.75;90.38
2414.66;224;88.75;90.38
2248.17;204.97;88.75;90.38
2585.29;201.6;83.05;90.38
2533.84;197.4;81.15;90.38
2349.58;190.07;81.15;90.38
1994.34;185.33;81.15;90.38
2069.02;189.26;81.15;90.38
2103.42;190;81.15;90.38
2274.22;216.3;81.15;90.38
2881.99;227.7;81.15;90.38
2974.77;230.99;81.15;90.38
2880.95;231.03;81.15;90.38
2465.34;218.03;81.15;90.38
2477.58;205.27;81.15;90.38
2581.26;176.3;81.15;90.38
2621.52;134.15;81.15;90.38
2736.72;125.3;81.15;85.862
2800.10;96.29;81.15;85.862
2782.59;94.66;81.15;85.862
2758.97;91.76;81.15;85.862
2922.43;90.01;81.15;85.862
3003.20;105.14;81.15;85.862
3089.85;118.9;81.15;85.862
2738.63;110.8;81.15;85.862
2521.50;83.93;81.15;85.862
2189.02;74.99;81.15;85.862
2436.95;14.19;81.15;85.862
2441.19;0.48;81.15;85.862
2356.37;-0.06;81.15;85.862
2021.39;-0.09;81.15;85.862
2098.33;0.01;81.15;85.862
2216.11;11.01;81.15;85.862
2484.82;81.49;81.15;85.862
3307.68;161.27;81.15;85.862
3387.35;201;81.15;85.862
3302.45;219.32;81.15;85.862
2922.36;228.11;81.15;85.862
2937.72;223.85;81.15;85.862
2869.23;214.18;81.15;85.862
2788.24;186.58;81.15;85.862
2822.22;179.4;81.15;85.862
2923.31;172.5;81.15;85.862
2902.41;170;81.15;85.862
2861.85;171;81.15;85.862
2802.44;169.91;81.15;85.862
2775.75;166.96;81.15;85.862
2768.56;166.88;81.15;85.862
2492.40;160;81.15;85.862
2321.07;149.96;81.15;85.862
2096.25;138.29;81.15;85.862
2463.04;138.25;81.15;85.862
2548.23;136.95;81.15;85.862
2593.34;109.92;81.15;85.862
2103.39;101.4;81.15;85.862
2090.83;103.7;81.15;85.862
1941.16;133.19;81.15;85.862
2183.71;156.62;81.15;85.862
2894.63;195.29;81.15;85.862
3142.93;213.37;81.15;85.862
3151.72;225.55;81.15;85.862
2691.30;227.9;81.15;85.862
2845.44;219.91;81.15;85.862
2923.87;191.24;81.15;85.862
2925.49;175.89;81.15;85.862
2913.49;164.57;81.15;86.503
2889.99;158.75;81.15;86.503
2913.84;155.07;81.15;86.503
2830.55;158.2;81.15;86.503
2796.12;172.54;81.15;86.503
2821.64;202.7;81.15;86.503
2776.63;224.96;81.15;86.503
2510.34;230.02;81.15;86.503
2414.29;220.97;81.15;86.503
2245.42;217.19;81.15;86.503
2481.28;202.68;81.15;86.503
2507.75;188.88;81.15;86.503
2481.52;171.73;81.15;86.503
2069.17;171.63;81.15;86.503
2115.02;170.88;81.15;86.503
2293.68;175.25;81.15;86.503
2420.15;197.1;81.15;86.503
3080.63;214.03;81.15;86.503
3324.85;214.94;81.15;86.503
3236.24;210.07;81.15;86.503
2812.79;190;81.15;86.503
2905.03;179.91;81.15;86.503
2943.60;147.35;81.15;86.503
2924.58;92.07;81.15;86.503
2908.70;82.85;81.15;80.55
2959.70;81.77;81.15;80.55
2903.86;96.24;81.15;80.55
2919.17;107.4;81.15;80.55
2989.16;155.95;81.15;80.55
3100.33;188.91;81.15;80.55
3261.50;210.29;81.15;80.55
3040.81;209.14;81.15;80.55
2767.79;193;81.15;80.55
2433.46;180.05;81.15;80.55
2778.59;163.36;81.15;80.55
2802.89;150.5;81.15;80.55
2691.86;137.56;81.15;80.55
2498.12;124.5;81.15;80.55
2533.45;149.99;81.15;80.55
2593.16;162.47;81.15;80.55
2643.36;171.43;81.15;80.55
3203.60;198.38;81.15;80.55
3330.71;212.98;81.15;80.55
3280.17;219.99;81.15;80.55
2659.53;220.3;81.15;80.55
2606.99;211.91;81.15;80.55
2701.92;189.64;81.15;80.55
2920.38;190.73;81.15;80.55
2922.99;180.06;81.15;80.479
2880.47;170.51;81.15;80.479
2899.53;167.92;81.15;80.479
2900.54;169.9;81.15;80.479
3022.28;178.14;81.15;80.479
3135.78;211.11;81.15;80.479
3241.89;230;81.15;80.479
2942.86;227.88;81.15;80.479
2597.66;207.21;81.15;80.479
2217.76;174.26;81.15;80.479
2435.62;168.98;81.15;80.479
2502.97;161.83;81.15;80.479
2512.66;145.17;81.15;80.479
2233.43;137.78;81.15;80.479
2288.36;124.06;81.15;80.479
2404.38;124.08;81.15;80.479
2515.56;151.69;81.15;80.479
3015.83;166.32;81.15;80.479
3190.71;192.77;81.15;80.479
3177.94;210.13;81.15;80.479
2737.53;211.95;81.15;80.479
2807.53;192.26;81.15;80.479
2733.62;165.17;81.15;80.479
2658.27;132.39;81.15;80.479
2700.20;82.68;81.15;80.546
2701.09;82.19;81.15;80.546
2742.84;77.02;81.15;80.546
2766.65;84.73;81.15;80.546
2932.09;84.8;81.15;80.546
3000.29;77.09;81.15;80.546
3150.24;77.04;81.15;80.546
3196.80;51.85;81.15;80.546
3210.85;7.37;81.15;80.546
3165.94;1.96;81.15;80.546
3508.00;0.07;81.15;80.546
3481.29;0;81.15;80.546
3446.88;-0.08;81.15;80.546
3264.14;-4.4;81.15;80.546
3286.69;-1.36;81.15;80.546
3312.75;0.01;81.15;80.546
3461.95;9.29;81.15;80.546
3918.25;113.27;81.15;80.546
3976.40;154.12;81.15;80.546
3888.67;168.09;81.15;80.546
3216.17;162.26;81.15;80.546
3186.81;159.17;81.15;80.546
3265.35;110.82;81.15;80.546
3275.82;77.15;81.15;80.546
3309.41;56.99;81.15;81.6
3414.85;50.06;81.15;81.6
3457.51;50.02;81.15;81.6
3372.42;76.43;81.15;81.6
3290.00;90.9;81.15;81.6
3401.77;112.28;81.15;81.6
3702.63;138.59;81.15;81.6
3824.33;76.44;81.15;81.6
4032.42;44.31;81.15;81.6
3937.47;3.01;81.15;81.6
4294.65;0.06;81.15;81.6
4314.67;0.03;81.15;81.6
4321.97;-0.1;81.15;81.6
3958.82;-10.8;81.15;81.6
3917.58;-7.36;81.15;81.6
3887.06;-0.04;81.15;81.6
3834.51;0.1;81.15;81.6
4425.35;7.11;81.15;81.6
4406.44;51.65;81.15;81.6
4133.87;75.97;81.15;81.6
